Region,Owner,ImageId,Name,CreationDate
us-east-1,ubuntu,ami-0dc041c2ccd768b86,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20230920,2023-09-20T08:30:56.000Z
us-east-1,ubuntu,ami-09d1b64562438d40b,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250624,2025-06-24T11:16:03.000Z
us-east-1,ubuntu,ami-0a918c5d88d0b93cb,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250725,2025-07-25T13:41:49.000Z
us-east-1,ubuntu,ami-009b4aeaed5c92c36,ubuntu-pro-server/images/hvm-ssd/ubuntu-bionic-18.04-amd64-pro-server-20250725,2025-07-25T14:07:42.000Z
us-east-1,ubuntu,ami-07774e76f517d51d6,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-minimal-20250805,2025-08-05T10:01:09.000Z
us-east-1,ubuntu,ami-08bf6e3eedeb96d69,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240607,2024-06-07T22:53:09.000Z
us-east-1,ubuntu,ami-098b883a453617c71,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250304,2025-03-05T00:29:26.000Z
us-east-1,ubuntu,ami-09189a226582eabaa,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-pro-server-20250516,2025-05-16T10:32:59.000Z
us-east-1,ubuntu,ami-0692c6204f0813868,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250530,2025-05-30T20:14:19.000Z
us-east-1,ubuntu,ami-0dd0a94840b309769,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-pro-server-20250626,2025-06-26T10:42:20.000Z
us-east-1,ubuntu,ami-02328d53099ffc3e0,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231204.1,2023-12-04T13:45:34.000Z
us-east-1,ubuntu,ami-083f8d031fc5e6eb7,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20230922,2023-09-22T08:57:43.000Z
us-east-1,ubuntu,ami-0158cbc3c8e9ef377,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250516,2025-05-16T13:21:03.000Z
us-east-1,ubuntu,ami-0172b978d94559711,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-minimal-20250615,2025-06-15T13:00:32.000Z
us-east-1,ubuntu,ami-0c1573114d028cb51,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240206,2024-02-06T16:14:58.000Z
us-east-1,ubuntu,ami-0be6ec5310790f5dd,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250610,2025-06-10T13:29:59.000Z
us-east-1,ubuntu,ami-0ce5ae366df428a55,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20240207,2024-02-07T06:58:06.000Z
us-east-1,ubuntu,ami-0c3e3be7b2c7cabc9,ubuntu-eks/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250501,2025-05-01T23:03:04.000Z
us-east-1,ubuntu,ami-0482f45d269d412e1,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-amd64-minimal-20250822,2025-08-22T08:19:10.000Z
us-east-1,ubuntu,ami-031605bd3d9fc0365,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250828,2025-08-28T19:50:46.000Z
us-east-1,ubuntu,ami-073fc16b222d40458,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231005,2023-10-05T09:09:46.000Z
us-east-1,ubuntu,ami-0cb8c42617fd0f4a9,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-amd64-server-20231121.2,2023-11-22T03:40:19.000Z
us-east-1,ubuntu,ami-071eb09269b88afbf,ubuntu-eks-pro/k8s_1.33/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250731,2025-07-31T13:50:17.000Z
us-east-1,ubuntu,ami-038d4a2576533df91,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250515,2025-05-15T19:20:57.000Z
us-east-1,ubuntu,ami-0806629f160fb5c4e,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250719,2025-07-19T19:16:41.000Z
us-east-1,ubuntu,ami-053545e27161519c7,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-pro-server-20250704,2025-07-04T10:40:08.000Z
us-east-1,ubuntu,ami-010081102f00f7b94,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250630,2025-06-30T18:44:24.000Z
us-east-1,ubuntu,ami-0a0a5b2830d68803f,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20241211,2024-12-12T01:51:39.000Z
us-east-1,ubuntu,ami-0dab4dc3b51989716,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-arm64-server-20250619,2025-06-19T11:32:28.000Z
us-east-1,ubuntu,ami-061c3eb84aaa6d10a,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250624,2025-06-24T19:15:56.000Z
us-east-1,ubuntu,ami-003b6d5f5f4b3d1ef,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250828,2025-08-28T18:57:05.000Z
us-east-1,ubuntu,ami-07fb899e8f1b0b390,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240611,2024-06-11T03:11:32.000Z
us-east-1,ubuntu,ami-06edbee351536b135,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-pro-server-20250618,2025-06-18T10:40:46.000Z
us-east-1,ubuntu,ami-092f0c6c0c3da33ab,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250522,2025-05-22T03:43:21.000Z
us-east-1,ubuntu,ami-051394c86dc4ed745,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231121,2023-11-21T10:13:40.000Z
us-east-1,ubuntu,ami-098db88f2609b2ef6,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231029,2023-10-29T08:05:25.000Z
us-east-1,ubuntu,ami-061f908bec250ab02,ubuntu-eks/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250724,2025-07-24T13:35:09.000Z
us-east-1,ubuntu,ami-0212c251a6f213917,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20240207,2024-02-07T06:57:58.000Z
us-east-1,ubuntu,ami-08942fde79af4c12e,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240701,2024-07-01T17:00:30.000Z
us-east-1,ubuntu,ami-07b5dd7912783a386,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250502,2025-05-02T20:24:56.000Z
us-east-1,ubuntu,ami-02ca7902d260cd7b9,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-plucky-25.04-amd64-minimal-20250822,2025-08-22T08:21:50.000Z
us-east-1,ubuntu,ami-032a27af239bf7a51,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250810,2025-08-10T19:34:43.000Z
us-east-1,ubuntu,ami-0147b695dd087e282,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20240123,2024-01-23T03:11:30.000Z
us-east-1,ubuntu,ami-0a25b7a7463ead6c2,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-minimal-20250828,2025-08-28T15:05:28.000Z
us-east-1,ubuntu,ami-0ac0b47898629a689,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250703,2025-07-04T00:28:43.000Z
us-east-1,ubuntu,ami-017999322a08cff61,ubuntu-eks/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250625,2025-06-25T13:37:06.000Z
us-east-1,ubuntu,ami-053d40b5c01a2ed79,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240614,2024-06-14T03:16:37.000Z
us-east-1,ubuntu,ami-04ef874450f39e663,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-plucky-25.04-arm64-minimal-20250530,2025-05-30T09:08:54.000Z
us-east-1,ubuntu,ami-0c484e8d90bf9cfe6,ubuntu-pro-server/images/hvm-ssd/ubuntu-jammy-22.04-arm64-pro-server-20250822,2025-08-22T07:02:52.000Z
us-east-1,ubuntu,ami-068cfeac960073e47,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250625,2025-06-25T13:48:11.000Z
us-east-1,ubuntu,ami-00da49c8b5123cd2d,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-arm64-minimal-20250613,2025-06-13T18:58:36.000Z
us-east-1,ubuntu,ami-00ed6c08e0b0a6c3c,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250624,2025-06-24T19:15:55.000Z
us-east-1,ubuntu,ami-0710065bdd42fe103,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-minimal-20250604,2025-06-04T08:04:55.000Z
us-east-1,ubuntu,ami-0a6c9c12152dd3463,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250718,2025-07-19T00:35:29.000Z
us-east-1,ubuntu,ami-0f311375bd68c2878,ubuntu/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250603,2025-06-03T15:17:25.000Z
us-east-1,ubuntu,ami-0a1b37d39fbc96e30,ubuntu/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250530,2025-05-30T10:39:37.000Z
us-east-1,ubuntu,ami-0cee0ef2b96269ef8,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240121,2024-01-21T16:15:14.000Z
us-east-1,ubuntu,ami-0f140b8689f89b1cd,ubuntu/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250627,2025-06-27T10:41:06.000Z
us-east-1,ubuntu,ami-0ca10c68b0cfd2d12,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20240127,2024-01-27T07:35:51.000Z
us-east-1,ubuntu,ami-0c1ca08c9f4d2a76f,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250804,2025-08-04T19:24:10.000Z
us-east-1,ubuntu,ami-0118fb60ab2cd8ec0,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250624,2025-06-24T17:36:45.000Z
us-east-1,ubuntu,ami-08be151b7edd78684,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-arm64-minimal-20250530,2025-05-30T09:06:27.000Z
us-east-1,ubuntu,ami-0a37c6ab4d1625593,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250626,2025-06-26T19:40:11.000Z
us-east-1,ubuntu,ami-040cf37f9ff75769c,ubuntu-pro-server/images/hvm-ssd/ubuntu-bionic-18.04-arm64-pro-server-20250820,2025-08-20T14:11:07.000Z
us-east-1,ubuntu,ami-05bbc92d5eb060f56,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-plucky-25.04-arm64-minimal-20250606,2025-06-06T17:19:41.000Z
us-east-1,ubuntu,ami-0a603fcb31cebbbaf,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250730,2025-07-30T19:14:04.000Z
us-east-1,ubuntu,ami-066e1a8c51fedfd14,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250723,2025-07-23T03:50:44.000Z
us-east-1,ubuntu,ami-04d6b1164c1358ede,ubuntu-eks/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250603,2025-06-03T15:47:52.000Z
us-east-1,ubuntu,ami-0c75b4e3f80ee9be8,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240626,2024-06-26T16:43:59.000Z
us-east-1,ubuntu,ami-0dccc897685dbb671,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240227,2024-02-27T16:46:13.000Z
us-east-1,ubuntu,ami-020cba7c55df1f615,ubuntu/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250610,2025-06-10T10:42:58.000Z
us-east-1,ubuntu,ami-0d016af584f4febe3,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250617,2025-06-17T06:49:54.000Z
us-east-1,ubuntu,ami-0f300197cc9e2f0f5,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250730,2025-07-30T11:34:03.000Z
us-east-1,ubuntu,ami-021bf0bba3a411792,ubuntu-pro-server/images/hvm-ssd/ubuntu-focal-20.04-amd64-pro-server-20250603,2025-06-03T15:38:10.000Z
us-east-1,ubuntu,ami-0af6a3a4d014549ec,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250624,2025-06-24T15:18:39.000Z
us-east-1,ubuntu,ami-0e0ce710d6346d076,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20231027,2023-10-27T07:22:44.000Z
us-east-1,ubuntu,ami-0eaf15d1e0c4de76e,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250630,2025-06-30T19:04:57.000Z
us-east-1,ubuntu,ami-0fc1a8d5c1cfee245,ubuntu-eks/k8s_1.26/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250603,2025-06-03T15:54:59.000Z
us-east-1,ubuntu,ami-0a6ff50ebfd1b6f0f,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231201,2023-12-01T13:53:50.000Z
us-east-1,ubuntu,ami-0a82d8704e0f8a290,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-arm64-minimal-20231204,2023-12-04T21:20:48.000Z
us-east-1,ubuntu,ami-0ca8f1ab815acd691,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250626,2025-06-26T03:39:42.000Z
us-east-1,ubuntu,ami-0b61f0ea5a66956c2,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250501,2025-05-01T23:13:51.000Z
us-east-1,ubuntu,ami-00098fb65669d2797,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-arm64-server-20231206,2023-12-07T01:04:27.000Z
us-east-1,ubuntu,ami-0178c4766c5e8732b,ubuntu-eks/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250730,2025-07-30T13:29:54.000Z
us-east-1,ubuntu,ami-0e4b534754cd57c9b,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231213.1,2023-12-13T15:04:43.000Z
us-east-1,ubuntu,ami-08dd73d726331f6f9,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250623,2025-06-24T00:24:50.000Z
us-east-1,ubuntu,ami-07951849df53eec5a,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250701,2025-07-01T13:40:33.000Z
us-east-1,ubuntu,ami-07e20b34f665251d7,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250718,2025-07-18T20:16:20.000Z
us-east-1,ubuntu,ami-095c96878ea4124d5,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20231025,2023-10-25T19:48:16.000Z
us-east-1,ubuntu,ami-096e8270d9c7cfc9b,ubuntu-eks/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250530,2025-05-30T19:22:15.000Z
us-east-1,ubuntu,ami-012d5d73f67e9b293,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-arm64-minimal-20250612,2025-06-12T18:52:05.000Z
us-east-1,ubuntu,ami-02fcfba09ae5aacdf,ubuntu-pro-server/images/hvm-ssd/ubuntu-focal-20.04-arm64-pro-server-20250530,2025-05-30T06:13:34.000Z
us-east-1,ubuntu,ami-0c54ce81146d40c6d,ubuntu-eks/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250722,2025-07-23T12:49:05.000Z
us-east-1,ubuntu,ami-0a24e6f2e4756a814,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-minimal-20250723,2025-07-23T08:08:51.000Z
us-east-1,ubuntu,ami-0ff9e3b086a28ca3a,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250502,2025-05-02T20:26:47.000Z
us-east-1,ubuntu,ami-0b5cebe3905aaa3c6,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250502,2025-05-02T21:36:59.000Z
us-east-1,ubuntu,ami-058aa44f363d8495c,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250724,2025-07-24T13:47:17.000Z
us-east-1,ubuntu,ami-0c05a133b49c4c6d6,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250601,2025-06-01T03:40:23.000Z
us-east-1,ubuntu,ami-064cf0330e0a037cd,ubuntu-pro-server/images/hvm-ssd/ubuntu-focal-20.04-arm64-pro-server-20250603,2025-06-03T15:42:15.000Z
us-east-1,ubuntu,ami-0048ddfa06f605cdb,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-oracular-24.10-arm64-minimal-20250701,2025-07-01T17:23:00.000Z
us-east-1,ubuntu,ami-06941dae5e7585eb1,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240227,2024-02-27T16:46:12.000Z
us-east-1,ubuntu,ami-02790a5306e6d2f6d,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250625,2025-06-25T13:46:13.000Z
us-east-1,ubuntu,ami-08f39dbf3a5a0e58f,ubuntu-pro-server/images/hvm-ssd/ubuntu-jammy-22.04-arm64-pro-server-20250722,2025-07-22T06:52:57.000Z
us-east-1,ubuntu,ami-09beddbdedb753836,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250627,2025-06-27T06:45:38.000Z
us-east-1,ubuntu,ami-0087a143f94d734ab,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-minimal-20250809,2025-08-09T08:18:04.000Z
us-east-1,ubuntu,ami-034e9c8ff4615051f,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250619,2025-06-19T13:38:53.000Z
us-east-1,ubuntu,ami-09343f0ad9c304ad5,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-plucky-25.04-amd64-minimal-20250828,2025-08-28T07:38:44.000Z
us-east-1,ubuntu,ami-00694463aeefadfeb,ubuntu/images-testing/hvm-ssd/ubuntu-jammy-daily-amd64-server-20250819,2025-08-19T07:06:23.000Z
us-east-1,ubuntu,ami-0bdb45ad1f37b790f,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-amd64-minimal-20231004,2023-10-04T22:13:16.000Z
us-east-1,ubuntu,ami-022ebd8e2e5574443,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250626,2025-06-26T03:41:06.000Z
us-east-1,ubuntu,ami-03c846793b1b12550,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250513,2025-05-13T03:39:26.000Z
us-east-1,ubuntu,ami-0a66aa1909cd27690,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250828,2025-08-28T19:46:33.000Z
us-east-1,ubuntu,ami-0ea0318138e3aeb35,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20241216,2024-12-17T00:05:51.000Z
us-east-1,ubuntu,ami-06be2d97d7bedf51c,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250527,2025-05-27T18:59:53.000Z
us-east-1,ubuntu,ami-0cb126e1ea5e31a43,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250624,2025-06-24T19:06:29.000Z
us-east-1,ubuntu,ami-07cb889ca6866802e,ubuntu-minimal/images-testing/hvm-ssd/ubuntu-jammy-daily-arm64-minimal-20250722,2025-07-22T18:56:51.000Z
us-east-1,ubuntu,ami-0334974d7bf82ed17,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250503,2025-05-03T19:06:23.000Z
us-east-1,ubuntu,ami-0634f1816be8531b1,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-plucky-25.04-arm64-minimal-20250822,2025-08-22T08:23:38.000Z
us-east-1,ubuntu,ami-0146fda94ce34a8a3,ubuntu-eks/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250701,2025-07-01T13:41:17.000Z
us-east-1,ubuntu,ami-0cfdb2951ef1ff2c4,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250709,2025-07-09T19:42:23.000Z
us-east-1,ubuntu,ami-0a8487f45fa534c84,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250811,2025-08-11T04:00:59.000Z
us-east-1,ubuntu,ami-0776bdd3f6f724ddf,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250425,2025-04-25T21:36:54.000Z
us-east-1,ubuntu,ami-0d3c6c9e079c63a59,ubuntu-eks/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250730,2025-07-30T13:29:53.000Z
us-east-1,ubuntu,ami-06c55b1ef0044c0fb,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231006,2023-10-06T08:29:15.000Z
us-east-1,ubuntu,ami-0bf964046a441a4ee,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-amd64-server-20240117,2024-01-18T01:07:16.000Z
us-east-1,ubuntu,ami-011371fac040e79af,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-arm64-server-20250610,2025-06-10T10:40:21.000Z
us-east-1,ubuntu,ami-073fcbc1160c1a0f7,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250613,2025-06-13T18:54:36.000Z
us-east-1,ubuntu,ami-0a7d80731ae1b2435,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250516,2025-05-16T06:42:41.000Z
us-east-1,ubuntu,ami-04f9bf13b16ac734d,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-pro-server-20250626,2025-06-26T10:42:31.000Z
us-east-1,ubuntu,ami-0342e38dbf9eeca42,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-minimal-20250625,2025-06-25T13:26:02.000Z
us-east-1,ubuntu,ami-0426d63937af93d5a,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250730,2025-07-30T20:11:27.000Z
us-east-1,ubuntu,ami-06da61360ab5e37b6,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-arm64-minimal-20231004,2023-10-04T22:16:05.000Z
us-east-1,ubuntu,ami-006ed7732602b3bf3,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20231129,2023-11-29T20:28:18.000Z
us-east-1,ubuntu,ami-0598de16d616847c6,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-arm64-server-20231026,2023-10-27T03:56:17.000Z
us-east-1,ubuntu,ami-03a39e781db3e38c3,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250828,2025-08-28T17:31:16.000Z
us-east-1,ubuntu,ami-0646f929fecc0e7b3,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250216,2025-02-18T10:42:43.000Z
us-east-1,ubuntu,ami-08bc4c5b68db476e1,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-arm64-server-20250802,2025-08-02T07:44:41.000Z
us-east-1,ubuntu,ami-01e743d2e6406720d,ubuntu-eks/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250722,2025-07-22T19:27:26.000Z
us-east-1,ubuntu,ami-0a0f457a8ea464a83,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250506,2025-05-06T03:39:45.000Z
us-east-1,ubuntu,ami-0ce597fc0beaea47e,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250828,2025-08-28T19:46:34.000Z
us-east-1,ubuntu,ami-0cb572bdbf3adbe71,ubuntu-eks/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250611,2025-06-11T13:06:53.000Z
us-east-1,ubuntu,ami-0e2d03bc7fd38f552,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-amd64-minimal-20250805,2025-08-05T08:22:52.000Z
us-east-1,ubuntu,ami-0a54895441179301d,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20240123,2024-01-23T14:49:41.000Z
us-east-1,ubuntu,ami-0dc7d540ee33a7ed7,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240626,2024-06-26T16:43:55.000Z
us-east-1,ubuntu,ami-03bbc0aef79b79b8c,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-arm64-minimal-20231124,2023-11-24T20:51:11.000Z
us-east-1,ubuntu,ami-073c5fc1798eb7056,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-amd64-minimal-20231103,2023-11-03T21:19:55.000Z
us-east-1,ubuntu,ami-0745ba02512759516,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-amd64-server-20231116,2023-11-17T00:02:39.000Z
us-east-1,ubuntu,ami-03fbc79943bd9974c,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20240606,2024-06-06T03:26:18.000Z
us-east-1,ubuntu,ami-07fb9ccf9da1aa94a,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231213.1,2023-12-13T15:00:17.000Z
